Bucket_num_and_HB_CH,Date,Site,Site_Bucket,BPM,TRMT,,,,,,,,,,,,,,,,,
0,9/2/16 17:59,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:09,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:19,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:29,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:39,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:49,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:59,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:09,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:19,Nicoll_Bay,NB_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:29,Nicoll_Bay,NB_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:39,Nicoll_Bay,NB_0,42.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:49,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:09,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:19,Nicoll_Bay,NB_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:29,Nicoll_Bay,NB_0,38.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:39,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:49,Nicoll_Bay,NB_0,42.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:59,Nicoll_Bay,NB_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:09,Nicoll_Bay,NB_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:19,Nicoll_Bay,NB_0,42.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:29,Nicoll_Bay,NB_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:39,Nicoll_Bay,NB_0,42.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:49,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:09,Nicoll_Bay,NB_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:19,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:29,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:39,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:49,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:59,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:09,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:19,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:29,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:39,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:49,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:59,Nicoll_Bay,NB_0,42.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:09,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:19,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:29,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:39,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:49,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:59,Nicoll_Bay,NB_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:09,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:19,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:29,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:39,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:49,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:59,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:09,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:19,Nicoll_Bay,NB_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:29,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:39,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:49,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:09,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:19,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:29,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:39,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:49,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:59,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:09,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:19,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:29,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:39,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:49,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:59,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:09,Nicoll_Bay,NB_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:19,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:29,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:39,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:49,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:09,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:19,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:29,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:39,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:49,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:59,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:09,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:19,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:29,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:39,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:49,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:09,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:19,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:29,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:39,Nicoll_Bay,NB_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:49,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:59,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:09,Nicoll_Bay,NB_0,39,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:19,Nicoll_Bay,NB_0,38.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:29,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:39,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:49,Nicoll_Bay,NB_0,39,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:09,Nicoll_Bay,NB_0,39,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:19,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:29,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:39,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:49,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:09,Nicoll_Bay,NB_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:19,Nicoll_Bay,NB_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:29,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:39,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:49,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:59,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:09,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:19,Nicoll_Bay,NB_0,39,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:29,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:39,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:49,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:09,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:19,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:29,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:39,Nicoll_Bay,NB_0,41.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:49,Nicoll_Bay,NB_0,40.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:59,Nicoll_Bay,NB_0,42,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:09,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:19,Nicoll_Bay,NB_0,39,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:29,Nicoll_Bay,NB_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:39,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:49,Nicoll_Bay,NB_0,39.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:59,Nicoll_Bay,NB_0,40.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 15:09,Nicoll_Bay,NB_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:19,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:29,Quantuck,Q_0,48,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:39,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:49,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:59,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:09,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:19,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:29,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:39,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:49,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:59,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:09,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:19,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:29,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:39,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:49,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:59,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:09,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:19,Quantuck,Q_0,48,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:29,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:39,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:49,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:59,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:09,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:19,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:29,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:39,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:49,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 19:59,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:09,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:19,Quantuck,Q_0,47.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:29,Quantuck,Q_0,42.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:39,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:49,Quantuck,Q_0,48.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 20:59,Quantuck,Q_0,48.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:09,Quantuck,Q_0,48,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:19,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:29,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:39,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:49,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 21:59,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:09,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:19,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:29,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:39,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:49,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/2/16 22:59,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:09,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:19,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:29,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:39,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:49,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 23:59,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:09,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:19,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:29,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:49,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 0:59,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:09,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:19,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:29,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:39,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:49,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 1:59,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:09,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:19,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:29,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:39,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:49,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 2:59,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:09,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:19,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:29,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:39,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:49,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 3:59,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:09,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:19,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:29,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:49,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 4:59,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:09,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:19,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:29,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:39,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:49,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 5:59,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:09,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:19,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:29,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:39,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:49,Quantuck,Q_0,48,H,,,,,,,,,,,,,,,,,
0,9/3/16 6:59,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:09,Quantuck,Q_0,48,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:19,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:29,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:39,Quantuck,Q_0,46.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:49,Quantuck,Q_0,45.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 7:59,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:09,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:19,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:29,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:49,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 8:59,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:09,Quantuck,Q_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:19,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:29,Quantuck,Q_0,45,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:39,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:49,Quantuck,Q_0,46.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 9:59,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:09,Quantuck,Q_0,48,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:19,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:29,Quantuck,Q_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:49,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 10:59,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:09,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:19,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:29,Quantuck,Q_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:49,Quantuck,Q_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/3/16 11:59,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:09,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:19,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:29,Quantuck,Q_0,42.6,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:49,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 12:59,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:09,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:19,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:29,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:49,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 13:59,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:09,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:19,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:29,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:39,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:49,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 14:59,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/3/16 15:09,Quantuck,Q_0,NA,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:19,Sag_Harbor,Sag_0,44.4,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:29,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:39,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:49,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 15:59,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:09,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:19,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:29,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:39,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:49,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
0,9/2/16 16:59,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:09,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:19,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:29,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:39,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:49,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 17:59,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:09,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:19,Sag_Harbor,Sag_0,43.8,H,,,,,,,,,,,,,,,,,
0,9/2/16 18:29,Sag_Harbor,Sag_0,43.2,H,,,,,,,,,,,,,,,,,
