TIME,TIME_NUM_FORMAT,SITE,TEMP,DO
7/17/2016 17:40,42568.74,B,26.46,5.56
7/17/2016 17:50,42568.74,B,26.42,5.54
7/17/2016 18:00,42568.75,B,26.5,5.83
7/17/2016 18:10,42568.76,B,26.56,5.9
7/17/2016 18:20,42568.76,B,26.66,6.03
7/17/2016 18:30,42568.77,B,26.72,6.24
7/17/2016 18:40,42568.78,B,26.76,6.06
7/17/2016 18:50,42568.78,B,26.84,6.4
7/17/2016 19:00,42568.79,B,26.8,6.41
7/17/2016 19:10,42568.8,B,26.84,6.17
7/17/2016 19:20,42568.81,B,26.88,6.26
7/17/2016 19:30,42568.81,B,27,6.55
7/17/2016 19:40,42568.82,B,27,6.44
7/17/2016 19:50,42568.83,B,27.04,6.83
7/17/2016 20:00,42568.83,B,27.1,7.1
7/17/2016 20:10,42568.84,B,27.18,7.45
7/17/2016 20:20,42568.85,B,27.2,7.3
7/17/2016 20:30,42568.85,B,27.2,7.3
7/17/2016 20:40,42568.86,B,27.22,6.96
7/17/2016 20:50,42568.87,B,27.28,7.35
7/17/2016 21:00,42568.88,B,27.32,7.39
7/17/2016 21:10,42568.88,B,27.36,7.61
7/17/2016 21:20,42568.89,B,27.42,7.71
7/17/2016 21:30,42568.9,B,27.46,7.79
7/17/2016 21:40,42568.9,B,27.46,8.3
7/17/2016 21:50,42568.91,B,27.5,8.3
7/17/2016 22:00,42568.92,B,27.5,7.86
7/17/2016 22:10,42568.92,B,27.5,7.74
7/17/2016 22:20,42568.93,B,27.5,7.74
7/17/2016 22:30,42568.94,B,27.5,7.71
7/17/2016 22:40,42568.94,B,27.5,7.74
7/17/2016 22:50,42568.95,B,27.5,7.6
7/17/2016 23:00,42568.96,B,27.5,7.05
7/17/2016 23:10,42568.97,B,27.56,7.88
7/17/2016 23:20,42568.97,B,27.58,7.75
7/17/2016 23:30,42568.98,B,27.58,7.96
7/17/2016 23:40,42568.99,B,27.62,7.85
7/17/2016 23:50,42568.99,B,27.64,7.89
7/18/2016 0:00,42569,B,27.64,7.82
7/18/2016 0:10,42569.01,B,27.62,7.88
7/18/2016 0:20,42569.01,B,27.58,7.72
7/18/2016 0:30,42569.02,B,27.6,7.55
7/18/2016 0:40,42569.03,B,27.62,7.33
7/18/2016 0:50,42569.03,B,27.64,6.81
7/18/2016 1:00,42569.04,B,27.62,6.05
7/18/2016 1:10,42569.05,B,27.58,6.09
7/18/2016 1:20,42569.06,B,27.54,5.98
7/18/2016 1:30,42569.06,B,27.48,5.93
7/18/2016 1:40,42569.07,B,27.48,5.79
7/18/2016 1:50,42569.08,B,27.44,6.07
7/18/2016 2:00,42569.08,B,27.46,5.9
7/18/2016 2:10,42569.09,B,27.44,5.95
7/18/2016 2:20,42569.1,B,27.4,5.95
7/18/2016 2:30,42569.1,B,27.38,5.64
7/18/2016 2:40,42569.11,B,27.34,5.6
7/18/2016 2:50,42569.12,B,27.34,5.84
7/18/2016 3:00,42569.13,B,27.32,5.92
7/18/2016 3:10,42569.13,B,27.32,5.89
7/18/2016 3:20,42569.14,B,27.28,5.39
7/18/2016 3:30,42569.15,B,27.26,4.99
7/18/2016 3:40,42569.15,B,27.22,4.91
7/18/2016 3:50,42569.16,B,27.24,5.41
7/18/2016 4:00,42569.17,B,27.22,5.53
7/18/2016 4:10,42569.17,B,27.22,5.42
7/18/2016 4:20,42569.18,B,27.18,5.38
7/18/2016 4:30,42569.19,B,27.16,5.61
7/18/2016 4:40,42569.19,B,27.14,5.47
7/18/2016 4:50,42569.2,B,27.1,5.68
7/18/2016 5:00,42569.21,B,27.1,5.21
7/18/2016 5:10,42569.22,B,27.1,4.92
7/18/2016 5:20,42569.22,B,27.08,4.88
7/18/2016 5:30,42569.23,B,27.1,5.54
7/18/2016 5:40,42569.24,B,27.12,5.41
7/18/2016 5:50,42569.24,B,27.14,5.3
7/18/2016 6:00,42569.25,B,27.12,5.46
7/18/2016 6:10,42569.26,B,27.12,5.06
7/18/2016 6:20,42569.26,B,27.12,5.35
7/18/2016 6:30,42569.27,B,27.08,4.86
7/18/2016 6:40,42569.28,B,27.04,5.01
7/18/2016 6:50,42569.28,B,27.02,4.94
7/18/2016 7:00,42569.29,B,26.96,3.75
7/18/2016 7:10,42569.3,B,26.92,3.2
7/18/2016 7:20,42569.31,B,26.92,3.46
7/18/2016 7:30,42569.31,B,26.94,4.06
7/18/2016 7:40,42569.32,B,26.92,4.15
7/18/2016 7:50,42569.33,B,26.88,3.55
7/18/2016 8:00,42569.33,B,26.86,3.32
7/18/2016 8:10,42569.34,B,26.86,3.58
7/18/2016 8:20,42569.35,B,26.86,3.53
7/18/2016 8:30,42569.35,B,26.8,3.21
7/18/2016 8:40,42569.36,B,26.72,3.4
7/18/2016 8:50,42569.37,B,26.6,3.35
7/18/2016 9:00,42569.38,B,26.52,2.78
7/18/2016 9:10,42569.38,B,26.46,2.2
7/18/2016 9:20,42569.39,B,26.42,1.99
7/18/2016 9:30,42569.4,B,26.4,2.37
7/18/2016 9:40,42569.4,B,26.38,2.11
7/18/2016 9:50,42569.41,B,26.36,1.57
7/18/2016 10:00,42569.42,B,26.38,1.52
7/18/2016 10:10,42569.42,B,26.48,2.42
7/18/2016 10:20,42569.43,B,26.52,2.83
7/18/2016 10:30,42569.44,B,26.62,2.56
7/18/2016 10:40,42569.44,B,26.64,3.13
7/18/2016 10:50,42569.45,B,26.68,3.08
7/18/2016 11:00,42569.46,B,26.7,3.06
7/18/2016 11:10,42569.47,B,26.68,3.38
7/18/2016 11:20,42569.47,B,26.66,2.96
7/18/2016 11:30,42569.48,B,26.66,3.55
7/18/2016 11:40,42569.49,B,26.66,3.43
7/18/2016 11:50,42569.49,B,26.68,3.75
7/18/2016 12:00,42569.5,B,26.7,3.59
7/18/2016 12:10,42569.51,B,26.7,3.11
7/18/2016 12:20,42569.51,B,26.74,3.34
7/18/2016 12:30,42569.52,B,26.74,3.9
7/18/2016 12:40,42569.53,B,26.74,3.78
7/18/2016 12:50,42569.53,B,26.74,3.31
7/18/2016 13:00,42569.54,B,26.72,3.87
7/18/2016 13:10,42569.55,B,26.72,4.04
7/18/2016 13:20,42569.56,B,26.7,4.35
7/18/2016 13:30,42569.56,B,26.66,5.14
7/18/2016 13:40,42569.57,B,26.64,4.91
7/18/2016 13:50,42569.58,B,26.7,5.07
7/18/2016 14:00,42569.58,B,26.72,4.88
7/18/2016 14:10,42569.59,B,26.8,4.72
7/18/2016 14:20,42569.6,B,26.82,4.99
7/18/2016 14:30,42569.6,B,26.86,5.35
7/18/2016 14:40,42569.61,B,26.84,5.18
7/18/2016 14:50,42569.62,B,26.82,5.66
7/18/2016 15:00,42569.63,B,26.74,5.25
7/18/2016 15:10,42569.63,B,26.76,5.27
7/18/2016 15:20,42569.64,B,26.82,5.23
7/18/2016 15:30,42569.65,B,26.84,5.23
7/18/2016 15:40,42569.65,B,26.84,5.32
7/18/2016 15:50,42569.66,B,26.84,5.19
7/18/2016 16:00,42569.67,B,26.86,5.34
7/18/2016 16:10,42569.67,B,26.9,6.04
7/18/2016 16:20,42569.68,B,26.92,5.59
7/18/2016 16:30,42569.69,B,26.92,5.34
7/18/2016 16:40,42569.69,B,27.02,5.24
7/18/2016 16:50,42569.7,B,27.14,5.81
7/18/2016 17:00,42569.71,B,27.18,5.86
7/18/2016 17:10,42569.72,B,27.14,5.68
7/18/2016 17:20,42569.72,B,27.26,5.93
7/18/2016 17:30,42569.73,B,27.28,5.95
7/18/2016 17:40,42569.74,B,27.3,6.03
7/18/2016 18:00,42569.75,B,27.42,6.03
7/18/2016 18:10,42569.76,B,27.36,5.58
7/18/2016 18:20,42569.76,B,27.44,6.11
7/18/2016 18:30,42569.77,B,27.54,6.27
7/18/2016 18:40,42569.78,B,27.66,6.59
7/18/2016 18:50,42569.78,B,27.76,6.72
7/18/2016 19:00,42569.79,B,27.84,6.5
7/18/2016 19:10,42569.8,B,27.9,6.6
7/18/2016 19:20,42569.81,B,27.98,6.56
7/18/2016 19:30,42569.81,B,28.08,6.72
7/18/2016 19:40,42569.82,B,28.16,6.56
7/18/2016 19:50,42569.83,B,28.2,6.77
7/18/2016 20:00,42569.83,B,28.3,6.85
7/18/2016 20:10,42569.84,B,28.4,6.88
7/18/2016 20:20,42569.85,B,28.4,7
7/18/2016 20:30,42569.85,B,28.42,7.15
7/18/2016 20:40,42569.86,B,28.36,6.9
7/18/2016 20:50,42569.87,B,28.22,7.1
7/18/2016 21:00,42569.88,B,28.18,6.9
7/18/2016 21:10,42569.88,B,28.12,6.97
7/18/2016 21:20,42569.89,B,28.12,6.62
7/18/2016 21:30,42569.9,B,28.2,6.25
7/18/2016 21:40,42569.9,B,28.22,6.88
7/18/2016 21:50,42569.91,B,28.2,6.81
7/18/2016 22:00,42569.92,B,28.2,6.9
7/18/2016 22:10,42569.92,B,28.24,6.82
7/18/2016 22:20,42569.93,B,28.22,7
7/18/2016 22:30,42569.94,B,28.22,7.03
7/18/2016 22:40,42569.94,B,28.28,7.15
7/18/2016 22:50,42569.95,B,28.3,7.12
7/18/2016 23:00,42569.96,B,28.28,7.02
7/18/2016 23:10,42569.97,B,28.28,6.42
7/18/2016 23:20,42569.97,B,28.26,4.33
7/18/2016 23:30,42569.98,B,28.2,5.08
7/18/2016 23:40,42569.99,B,28.2,6.45
7/18/2016 23:50,42569.99,B,28.16,6.52
7/19/2016 0:00,42570,B,28.14,6.52
7/19/2016 0:10,42570.01,B,28.12,6.46
7/19/2016 0:20,42570.01,B,28.1,6.15
7/19/2016 0:30,42570.02,B,28.1,6.42
7/19/2016 0:40,42570.03,B,28.08,6.24
7/19/2016 0:50,42570.03,B,28.08,5.37
7/19/2016 1:00,42570.04,B,28.04,5.63
7/19/2016 1:10,42570.05,B,28,5.69
7/19/2016 1:20,42570.06,B,27.96,5.7
7/19/2016 1:30,42570.06,B,27.9,5.78
7/19/2016 1:40,42570.07,B,27.86,5.63
7/19/2016 1:50,42570.08,B,27.8,5.65
7/19/2016 2:00,42570.08,B,27.74,4.95
7/19/2016 2:10,42570.09,B,27.7,4.71
7/19/2016 2:20,42570.1,B,27.66,4.91
7/19/2016 2:30,42570.1,B,27.66,4.87
7/19/2016 2:40,42570.11,B,27.64,4.38
7/19/2016 2:50,42570.12,B,27.6,4.26
7/19/2016 3:00,42570.13,B,27.58,4.45
7/19/2016 3:10,42570.13,B,27.56,4.55
7/19/2016 3:20,42570.14,B,27.5,4.24
7/19/2016 3:30,42570.15,B,27.46,4.32
7/19/2016 3:40,42570.15,B,27.44,4.26
7/19/2016 3:50,42570.16,B,27.42,3.9
7/19/2016 4:00,42570.17,B,27.42,4.36
7/19/2016 4:10,42570.17,B,27.38,4.01
7/19/2016 4:20,42570.18,B,27.38,4.49
7/19/2016 4:30,42570.19,B,27.4,4.59
7/19/2016 4:40,42570.19,B,27.4,4.25
7/19/2016 4:50,42570.2,B,27.36,4.17
7/19/2016 5:00,42570.21,B,27.32,3.74
7/19/2016 5:10,42570.22,B,27.32,3.77
7/19/2016 5:20,42570.22,B,27.34,4.76
7/19/2016 5:30,42570.23,B,27.36,4.62
7/19/2016 5:40,42570.24,B,27.34,4.15
7/19/2016 5:50,42570.24,B,27.32,4.08
7/19/2016 6:00,42570.25,B,27.32,4.27
7/19/2016 6:10,42570.26,B,27.3,3.84
7/19/2016 6:20,42570.26,B,27.32,3.89
7/19/2016 6:30,42570.27,B,27.32,3.61
7/19/2016 6:40,42570.28,B,27.3,3.38
7/19/2016 6:50,42570.28,B,27.3,3.17
7/19/2016 7:00,42570.29,B,27.28,3.31
7/19/2016 7:10,42570.3,B,27.28,3.28
7/19/2016 7:20,42570.31,B,27.24,3.32
7/19/2016 7:30,42570.31,B,27.18,3.09
7/19/2016 7:40,42570.32,B,27.14,3.27
7/19/2016 7:50,42570.33,B,27.14,3.16
7/19/2016 8:00,42570.33,B,27.14,3.22
7/19/2016 8:10,42570.34,B,27.12,2.62
7/19/2016 8:20,42570.35,B,27.14,2.66
7/19/2016 8:30,42570.35,B,27.14,2.57
7/19/2016 8:40,42570.36,B,27.14,2.7
7/19/2016 8:50,42570.37,B,27.16,2.82
7/19/2016 9:00,42570.38,B,27.16,2.75
7/19/2016 9:10,42570.38,B,27.22,2.98
7/19/2016 9:20,42570.39,B,27.26,2.69
7/19/2016 9:30,42570.4,B,27.24,2.22
7/19/2016 9:40,42570.4,B,27.2,2.47
7/19/2016 9:50,42570.41,B,27.2,2.42
7/19/2016 10:00,42570.42,B,27.18,2.88
7/19/2016 10:10,42570.42,B,27.18,2.54
7/19/2016 10:20,42570.43,B,27.2,2.63
7/19/2016 10:30,42570.44,B,27.2,2.7
7/19/2016 10:40,42570.44,B,27.2,2.23
7/19/2016 10:50,42570.45,B,27.18,2.3
7/19/2016 11:00,42570.46,B,27.16,1.91
7/19/2016 11:10,42570.47,B,27.16,2.15
7/19/2016 11:20,42570.47,B,27.16,2.5
7/19/2016 11:30,42570.48,B,27.14,2.18
7/19/2016 11:40,42570.49,B,27.1,2.3
7/19/2016 11:50,42570.49,B,27.08,2.71
7/19/2016 12:00,42570.5,B,27.08,2.81
7/19/2016 12:10,42570.51,B,27.06,3.08
7/19/2016 12:20,42570.51,B,27.06,3.37
7/19/2016 12:30,42570.52,B,27.06,3.38
7/19/2016 12:40,42570.53,B,27.04,3.88
7/19/2016 12:50,42570.53,B,27.02,3.65
7/19/2016 13:00,42570.54,B,26.96,3.27
7/19/2016 13:10,42570.55,B,26.92,3.85
7/19/2016 13:20,42570.56,B,26.88,3.11
7/19/2016 13:30,42570.56,B,26.9,4.02
7/19/2016 13:40,42570.57,B,26.92,3.97
7/19/2016 13:50,42570.58,B,26.94,4.29
7/19/2016 14:00,42570.58,B,26.98,3.75
7/19/2016 14:10,42570.59,B,27.02,4.24
7/19/2016 14:20,42570.6,B,27.02,4.08
7/19/2016 14:30,42570.6,B,26.84,4.09
7/19/2016 14:40,42570.61,B,26.78,4.35
7/19/2016 14:50,42570.62,B,26.78,4.54
7/19/2016 15:00,42570.63,B,26.76,3.97
7/19/2016 15:10,42570.63,B,26.74,4.24
7/19/2016 15:20,42570.64,B,26.68,4.85
7/19/2016 15:30,42570.65,B,26.62,5.07
7/19/2016 15:40,42570.65,B,26.66,5.13
7/19/2016 15:50,42570.66,B,26.8,4.22
7/19/2016 16:00,42570.67,B,26.84,5.98
7/19/2016 16:10,42570.67,B,26.9,5.94
7/19/2016 16:20,42570.68,B,26.9,5.17
7/19/2016 16:30,42570.69,B,27.02,6.44
7/19/2016 16:40,42570.69,B,27.14,6.7
7/19/2016 16:50,42570.7,B,27.18,6.9
7/19/2016 17:00,42570.71,B,27.2,6.65
7/19/2016 17:10,42570.72,B,27.18,6.73
7/19/2016 17:20,42570.72,B,27.2,6.75
7/19/2016 17:30,42570.73,B,27.18,7.22
7/19/2016 17:40,42570.74,B,27.18,7.23
7/19/2016 17:50,42570.74,B,27.22,7.4
7/19/2016 18:00,42570.75,B,27.24,7.61
7/19/2016 18:10,42570.76,B,27.3,7.33
7/19/2016 18:20,42570.76,B,27.52,7.96
7/19/2016 18:30,42570.77,B,27.54,7.48
7/19/2016 18:40,42570.78,B,27.52,7.98
7/19/2016 18:50,42570.78,B,27.56,7.14
7/19/2016 19:00,42570.79,B,27.6,7.58
7/19/2016 19:10,42570.8,B,27.62,6.4
7/19/2016 19:20,42570.81,B,27.64,7.13
7/19/2016 19:30,42570.81,B,27.64,7.81
7/19/2016 19:40,42570.82,B,27.64,7.52
7/19/2016 19:50,42570.83,B,27.66,7.95
7/19/2016 20:00,42570.83,B,27.78,7.5
7/19/2016 20:10,42570.84,B,27.8,8.44
7/19/2016 20:20,42570.85,B,27.8,8.87
7/19/2016 20:30,42570.85,B,27.8,8.75
7/19/2016 20:40,42570.86,B,27.78,8.48
7/19/2016 20:50,42570.87,B,27.84,9.09
7/19/2016 21:00,42570.88,B,27.88,8.69
7/19/2016 21:10,42570.88,B,27.86,9.05
7/19/2016 21:20,42570.89,B,27.76,8.04
7/19/2016 21:30,42570.9,B,27.68,8.22
7/19/2016 21:40,42570.9,B,27.66,7.56
7/19/2016 21:50,42570.91,B,27.68,8.57
7/19/2016 22:00,42570.92,B,27.68,8.57
7/19/2016 22:10,42570.92,B,27.68,7.66
7/19/2016 22:20,42570.93,B,27.62,8.4
7/19/2016 22:30,42570.94,B,27.64,7.84
7/19/2016 22:40,42570.94,B,27.6,7.33
7/19/2016 22:50,42570.95,B,27.54,7.27
7/19/2016 23:00,42570.96,B,27.56,7.64
7/19/2016 23:10,42570.97,B,27.58,7.93
7/19/2016 23:20,42570.97,B,27.54,7.8
7/19/2016 23:30,42570.98,B,27.54,7.74
7/19/2016 23:40,42570.99,B,27.56,8.49
7/19/2016 23:50,42570.99,B,27.54,8.34
7/20/2016 0:00,42571,B,27.54,8.19
7/20/2016 0:10,42571.01,B,27.54,8.28
7/20/2016 0:20,42571.01,B,27.52,7.94
7/20/2016 0:30,42571.02,B,27.52,7.74
7/20/2016 0:40,42571.03,B,27.52,7.69
7/20/2016 0:50,42571.03,B,27.52,7.83
7/20/2016 1:00,42571.04,B,27.52,7.59
7/20/2016 1:10,42571.05,B,27.48,7.9
7/20/2016 1:20,42571.06,B,27.44,7.96
7/20/2016 1:30,42571.06,B,27.44,7.97
7/20/2016 1:40,42571.07,B,27.36,8.08
7/20/2016 1:50,42571.08,B,27.34,7.7
7/20/2016 2:00,42571.08,B,27.32,7.74
7/20/2016 2:10,42571.09,B,27.28,7.36
7/20/2016 2:20,42571.1,B,27.28,7.26
7/20/2016 2:30,42571.1,B,27.08,7.69
7/20/2016 2:40,42571.11,B,26.92,7.44
7/20/2016 2:50,42571.12,B,26.8,6.91
7/20/2016 3:00,42571.13,B,26.68,7.15
7/20/2016 3:10,42571.13,B,26.62,6.91
7/20/2016 3:20,42571.14,B,26.6,6.42
7/20/2016 3:30,42571.15,B,26.56,6.85
7/20/2016 3:40,42571.15,B,26.46,7.02
7/20/2016 3:50,42571.16,B,26.36,6.8
7/20/2016 4:00,42571.17,B,26.28,7.14
7/20/2016 4:10,42571.17,B,26.26,6.79
7/20/2016 4:20,42571.18,B,26.24,6.54
7/20/2016 4:30,42571.19,B,26.22,5.84
7/20/2016 4:40,42571.19,B,26.18,6.47
7/20/2016 4:50,42571.2,B,26.16,6.57
7/20/2016 5:00,42571.21,B,26.12,6.34
7/20/2016 5:10,42571.22,B,26.1,6.71
7/20/2016 5:20,42571.22,B,26.1,6.63
7/20/2016 5:30,42571.23,B,26.1,6.85
7/20/2016 5:40,42571.24,B,26.06,6.43
7/20/2016 5:50,42571.24,B,26.06,6.11
7/20/2016 6:00,42571.25,B,26.04,6.13
7/20/2016 6:10,42571.26,B,26,6.25
7/20/2016 6:20,42571.26,B,25.98,5.97
7/20/2016 6:30,42571.27,B,25.94,5.98
7/20/2016 6:40,42571.28,B,25.94,5.4
7/20/2016 6:50,42571.28,B,25.92,5.87
7/20/2016 7:00,42571.29,B,25.9,5.64
7/20/2016 7:10,42571.3,B,25.9,5.17
7/20/2016 7:20,42571.31,B,25.92,5.7
7/20/2016 7:30,42571.31,B,25.56,4.93
7/20/2016 7:40,42571.32,B,25.34,4.96
7/20/2016 7:50,42571.33,B,25.28,4.42
7/20/2016 8:00,42571.33,B,25.36,3.98
7/20/2016 8:10,42571.34,B,25.28,4.3
7/20/2016 8:20,42571.35,B,25.26,3.94
7/20/2016 8:30,42571.35,B,25.46,3.69
7/20/2016 8:40,42571.36,B,25.54,4.86
7/20/2016 8:50,42571.37,B,25.52,4.88
7/20/2016 9:00,42571.38,B,25.46,3.48
7/20/2016 9:10,42571.38,B,25.3,3.22
7/20/2016 9:20,42571.39,B,25.28,3.23
7/20/2016 9:30,42571.4,B,25.28,2.82
7/20/2016 9:40,42571.4,B,25.16,3.3
7/20/2016 9:50,42571.41,B,24.76,4.13
7/20/2016 10:00,42571.42,B,24.56,4.08
7/20/2016 10:10,42571.42,B,24.36,4.16
7/20/2016 10:20,42571.43,B,24.22,3.91
7/20/2016 10:30,42571.44,B,24.2,3.82
7/20/2016 10:40,42571.44,B,24.14,2.98
7/20/2016 10:50,42571.45,B,24.08,4.01
7/20/2016 11:00,42571.46,B,24.02,3.66
7/20/2016 11:10,42571.47,B,24.04,3.69
7/20/2016 11:20,42571.47,B,24.04,3.91
7/20/2016 11:30,42571.48,B,24.12,3.44
7/20/2016 11:40,42571.49,B,24.2,3.78
7/20/2016 11:50,42571.49,B,24.38,4.27
7/20/2016 12:00,42571.5,B,24.48,4.65
7/20/2016 12:10,42571.51,B,24.58,3.01
7/20/2016 12:20,42571.51,B,24.6,4.64
7/20/2016 12:30,42571.52,B,24.6,4.72
7/20/2016 12:40,42571.53,B,24.62,5.11
7/20/2016 12:50,42571.53,B,24.7,4.86
7/20/2016 13:00,42571.54,B,24.8,5.5
7/20/2016 13:10,42571.55,B,24.8,5.84
7/20/2016 13:20,42571.56,B,24.86,5.95
7/20/2016 13:30,42571.56,B,24.92,6.55
7/20/2016 13:40,42571.57,B,24.96,6.51
7/20/2016 13:50,42571.58,B,25,5.95
7/20/2016 14:00,42571.58,B,25.02,7.02
7/20/2016 14:10,42571.59,B,25.04,7.25
7/20/2016 14:20,42571.6,B,25.08,6.28
7/20/2016 14:30,42571.6,B,25.06,6.08
7/20/2016 14:40,42571.61,B,24.74,7.16
7/20/2016 14:50,42571.62,B,24.6,7.96
7/20/2016 15:00,42571.63,B,24.54,7.45
7/20/2016 15:10,42571.63,B,24.54,7.27
7/20/2016 15:20,42571.64,B,24.56,7.52
7/20/2016 15:30,42571.65,B,24.56,7
7/20/2016 15:40,42571.65,B,24.56,7.34
7/20/2016 15:50,42571.66,B,24.54,7.64
7/20/2016 16:00,42571.67,B,24.54,7.75
7/20/2016 16:10,42571.67,B,24.54,7.37
7/20/2016 16:20,42571.68,B,24.52,7.48
7/20/2016 16:30,42571.69,B,24.6,6.52
7/20/2016 16:40,42571.69,B,24.56,6.85
7/20/2016 16:50,42571.7,B,24.62,7.1
7/20/2016 17:00,42571.71,B,24.7,6.95
7/20/2016 17:10,42571.72,B,24.78,7.2
7/20/2016 17:20,42571.72,B,24.96,7.64
7/20/2016 17:30,42571.73,B,24.92,7.9
7/20/2016 17:40,42571.74,B,24.88,7.94
7/20/2016 17:50,42571.74,B,24.9,8.11
7/20/2016 18:00,42571.75,B,24.88,7.57
7/20/2016 18:10,42571.76,B,24.86,7.71
7/20/2016 18:20,42571.76,B,24.98,7.77
7/20/2016 18:30,42571.77,B,25,8.17
7/20/2016 18:40,42571.78,B,25,7.75
7/20/2016 18:50,42571.78,B,25.04,7.53
7/20/2016 19:00,42571.79,B,25.1,8.25
7/20/2016 19:10,42571.8,B,25.18,8.38
7/20/2016 19:20,42571.81,B,25.32,8.39
7/20/2016 19:30,42571.81,B,25.42,8.3
7/20/2016 19:40,42571.82,B,25.54,8.26
7/20/2016 19:50,42571.83,B,25.48,7.87
7/20/2016 20:00,42571.83,B,25.54,8.45
7/20/2016 20:10,42571.84,B,25.58,7.98
7/20/2016 20:20,42571.85,B,25.64,8.12
7/20/2016 20:30,42571.85,B,25.68,8.4
7/20/2016 20:40,42571.86,B,25.7,8.4
7/20/2016 20:50,42571.87,B,25.7,8.52
7/20/2016 21:00,42571.88,B,25.72,8.79
7/20/2016 21:10,42571.88,B,25.72,8.17
7/20/2016 21:20,42571.89,B,25.72,8.08
7/20/2016 21:30,42571.9,B,25.68,8.23
7/20/2016 21:40,42571.9,B,25.68,8.42
7/20/2016 21:50,42571.91,B,25.68,7.81
7/20/2016 22:00,42571.92,B,25.68,8.05
7/20/2016 22:10,42571.92,B,25.66,8.34
7/20/2016 22:20,42571.93,B,25.68,8.49
7/20/2016 22:30,42571.94,B,25.7,8.24
7/20/2016 22:40,42571.94,B,25.68,8.02
7/20/2016 22:50,42571.95,B,25.7,8.35
7/20/2016 23:00,42571.96,B,25.68,8.79
7/20/2016 23:10,42571.97,B,25.68,8.26
7/20/2016 23:20,42571.97,B,25.68,8.48
7/20/2016 23:30,42571.98,B,25.68,7.99
7/20/2016 23:40,42571.99,B,25.66,8.5
7/20/2016 23:50,42571.99,B,25.68,8.68
7/21/2016 0:00,42572,B,25.7,8.88
7/21/2016 0:10,42572.01,B,25.7,9.21
7/21/2016 0:20,42572.01,B,25.66,8.85
7/21/2016 0:30,42572.02,B,25.6,8.9
7/21/2016 0:40,42572.03,B,25.56,8.79
7/21/2016 0:50,42572.03,B,25.54,8.71
7/21/2016 1:00,42572.04,B,25.48,8.66
7/21/2016 1:10,42572.05,B,25.46,8.66
7/21/2016 1:20,42572.06,B,25.42,8.6
7/21/2016 1:30,42572.06,B,25.38,8.53
7/21/2016 1:40,42572.07,B,25.36,8.46
7/21/2016 1:50,42572.08,B,25.34,8.49
7/21/2016 2:00,42572.08,B,25.32,8.24
7/21/2016 2:10,42572.09,B,25.26,8.24
7/21/2016 2:20,42572.1,B,25.22,7.99
7/21/2016 2:30,42572.1,B,25.2,8.14
7/21/2016 2:40,42572.11,B,25.18,7.88
7/21/2016 2:50,42572.12,B,25.1,7.91
7/21/2016 3:00,42572.13,B,25.04,7.77
7/21/2016 3:10,42572.13,B,25,7.38
7/21/2016 3:20,42572.14,B,24.82,7.78
7/21/2016 3:30,42572.15,B,24.44,7.8
7/21/2016 3:40,42572.15,B,24.32,7.63
7/21/2016 3:50,42572.16,B,24.3,7.44
7/21/2016 4:00,42572.17,B,24.28,7.42
7/21/2016 4:10,42572.17,B,24.26,7.26
7/21/2016 4:20,42572.18,B,24.24,7.05
7/21/2016 4:30,42572.19,B,24.22,7.07
7/21/2016 4:40,42572.19,B,24.22,6.75
7/21/2016 4:50,42572.2,B,24.2,6.6
7/21/2016 5:00,42572.21,B,24.18,7.33
7/21/2016 5:10,42572.22,B,24.14,7.61
7/21/2016 5:20,42572.22,B,24.06,7.44
7/21/2016 5:30,42572.23,B,24.04,6.19
7/21/2016 5:40,42572.24,B,24.04,6.75
7/21/2016 5:50,42572.24,B,24.04,6.76
7/21/2016 6:00,42572.25,B,23.76,7.03
7/21/2016 6:10,42572.26,B,23.6,6.92
7/21/2016 6:20,42572.26,B,23.52,6.87
7/21/2016 6:30,42572.27,B,23.46,6.84
7/21/2016 6:40,42572.28,B,23.4,6.64
7/21/2016 6:50,42572.28,B,23.34,6.76
7/21/2016 7:00,42572.29,B,23.3,6.41
7/21/2016 7:10,42572.3,B,23.24,6.3
7/21/2016 7:20,42572.31,B,23.16,5.94
7/21/2016 7:30,42572.31,B,23.52,5.7
7/21/2016 7:40,42572.32,B,23.54,5.43
7/21/2016 7:50,42572.33,B,23.28,5.6
7/21/2016 8:00,42572.33,B,23.06,5.68
7/21/2016 8:10,42572.34,B,22.9,5.64
7/21/2016 8:20,42572.35,B,22.82,5.49
7/21/2016 8:30,42572.35,B,22.74,5.54
7/21/2016 8:40,42572.36,B,22.7,5.23
7/21/2016 8:50,42572.37,B,22.82,5.31
7/21/2016 9:00,42572.38,B,22.98,5.19
7/21/2016 9:10,42572.38,B,23.1,5.53
7/21/2016 9:20,42572.39,B,23.12,5.48
7/21/2016 9:30,42572.4,B,23.04,5.1
7/21/2016 9:40,42572.4,B,22.9,5.06
7/21/2016 9:50,42572.41,B,22.86,4.27
7/21/2016 10:00,42572.42,B,22.86,4.65
7/21/2016 10:10,42572.42,B,22.84,3.97
7/21/2016 10:20,42572.43,B,22.88,4.26
7/21/2016 10:30,42572.44,B,22.92,4.25
7/21/2016 10:40,42572.44,B,23.06,2.92
7/21/2016 10:50,42572.45,B,23.14,4.63
7/21/2016 11:00,42572.46,B,23.2,4.76
7/21/2016 11:10,42572.47,B,23.28,4.75
7/21/2016 11:20,42572.47,B,23.26,5.17
