TIME,TIME_NUM_FORMAT,DO
7/17/2016 12:00:00,42568.50000,0.04
7/17/2016 12:10:00,42568.50694,0.86
7/17/2016 12:20:00,42568.51389,1.19
7/17/2016 12:30:00,42568.52083,1.9
7/17/2016 12:40:00,42568.52778,2.91
7/17/2016 12:50:00,42568.53472,3.37
7/17/2016 13:00:00,42568.54167,3.47
7/17/2016 13:10:00,42568.54861,3.57
7/17/2016 13:20:00,42568.55556,3.52
7/17/2016 13:30:00,42568.56250,3.53
7/17/2016 13:40:00,42568.56944,4.05
7/17/2016 13:50:00,42568.57639,3.66
7/17/2016 14:00:00,42568.58333,3.7
7/17/2016 14:10:00,42568.59028,5.1
7/17/2016 14:20:00,42568.59722,5
7/17/2016 14:30:00,42568.60417,5.04
7/17/2016 14:40:00,42568.61111,5.92
7/17/2016 14:50:00,42568.61806,6.08
7/17/2016 15:00:00,42568.62500,6.07
7/17/2016 15:10:00,42568.63194,6.12
7/17/2016 15:20:00,42568.63889,5.13
7/17/2016 15:30:00,42568.64583,7.02
7/17/2016 15:40:00,42568.65278,5.65
7/17/2016 15:50:00,42568.65972,5.8
7/17/2016 16:00:00,42568.66667,5.99
7/17/2016 16:10:00,42568.67361,5.8
7/17/2016 16:20:00,42568.68056,6.76
7/17/2016 16:30:00,42568.68750,6.76
7/17/2016 16:40:00,42568.69444,6.75
7/17/2016 16:50:00,42568.70139,6.3
7/17/2016 17:00:00,42568.70833,8.11
7/17/2016 17:10:00,42568.71528,8.38
7/17/2016 17:20:00,42568.72222,8.62
7/17/2016 17:30:00,42568.72917,8.9
7/17/2016 17:40:00,42568.73611,8.72
7/17/2016 17:50:00,42568.74306,8.98
7/17/2016 18:00:00,42568.75000,9.79
7/17/2016 18:10:00,42568.75694,10.37
7/17/2016 18:20:00,42568.76389,9.96
7/17/2016 18:30:00,42568.77083,10.54
7/17/2016 18:40:00,42568.77778,10.14
7/17/2016 18:50:00,42568.78472,8.93
7/17/2016 19:00:00,42568.79167,8.95
7/17/2016 19:10:00,42568.79861,8.92
7/17/2016 19:20:00,42568.80556,8.79
7/17/2016 19:30:00,42568.81250,8.33
7/17/2016 19:40:00,42568.81944,7.76
7/17/2016 19:50:00,42568.82639,7.53
7/17/2016 20:00:00,42568.83333,7.2
7/17/2016 20:10:00,42568.84028,9.79
7/17/2016 20:20:00,42568.84722,9.41
7/17/2016 20:30:00,42568.85417,8.25
7/17/2016 20:40:00,42568.86111,7.95
7/17/2016 20:50:00,42568.86806,8.48
7/17/2016 21:00:00,42568.87500,8.79
7/17/2016 21:10:00,42568.88194,7.47
7/17/2016 21:20:00,42568.88889,7.44
7/17/2016 21:30:00,42568.89583,7.88
7/17/2016 21:40:00,42568.90278,6.01
7/17/2016 21:50:00,42568.90972,8.21
7/17/2016 22:00:00,42568.91667,6.53
7/17/2016 22:10:00,42568.92361,5.46
7/17/2016 22:20:00,42568.93056,5.53
7/17/2016 22:30:00,42568.93750,7.51
7/17/2016 22:40:00,42568.94444,7.77
7/17/2016 22:50:00,42568.95139,6.4
7/17/2016 23:00:00,42568.95833,5.59
7/17/2016 23:10:00,42568.96528,4.7
7/17/2016 23:20:00,42568.97222,4.66
7/17/2016 23:30:00,42568.97917,2.88
7/17/2016 23:40:00,42568.98611,3.39
7/17/2016 23:50:00,42568.99306,2.96
7/18/2016 0:00:00,42569.00000,2.03
7/18/2016 0:10:00,42569.00694,1.95
7/18/2016 0:20:00,42569.01389,2.78
7/18/2016 0:30:00,42569.02083,2.45
7/18/2016 0:40:00,42569.02778,4.37
7/18/2016 0:50:00,42569.03472,4.67
7/18/2016 1:00:00,42569.04167,3.68
7/18/2016 1:10:00,42569.04861,5.89
7/18/2016 1:20:00,42569.05556,5.56
7/18/2016 1:30:00,42569.06250,4.89
7/18/2016 1:40:00,42569.06944,4.32
7/18/2016 1:50:00,42569.07639,3.96
7/18/2016 2:00:00,42569.08333,4.79
7/18/2016 2:10:00,42569.09028,3.91
7/18/2016 2:20:00,42569.09722,4.39
7/18/2016 2:30:00,42569.10417,4.54
7/18/2016 2:40:00,42569.11111,5.01
7/18/2016 2:50:00,42569.11806,5.11
7/18/2016 3:00:00,42569.12500,5
7/18/2016 3:10:00,42569.13194,4.05
7/18/2016 3:20:00,42569.13889,4.26
7/18/2016 3:30:00,42569.14583,4.49
7/18/2016 3:40:00,42569.15278,3.49
7/18/2016 3:50:00,42569.15972,4.31
7/18/2016 4:00:00,42569.16667,3.9
7/18/2016 4:10:00,42569.17361,3.56
7/18/2016 4:20:00,42569.18056,3.8
7/18/2016 4:30:00,42569.18750,3.55
